Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Teen Thay Bhai,15-04-2011,Hindi,Om Puri,,Daler Mehndi,"Bhatinda-based middle-classed Harpreet Gill is unable to get his three rather plain-looking and overweight daughters married and must live with constant criticism from his wife; his brother, Chiksi, is a fake dentist who incurs wrath of his patients; while his second brother, Fancy, is an out-of-work Punjabi movies' actor. The trio dislike each other and keep their distance. When their grandfather, Khetrapal Singh, passes away, the trio do get together and waste no time in squabbling with each other. They are, however, pleasantly surprised when they find out that he had left a mansion in their respective names. Their joy will turn to anger and disgust after they find out the location as well as the terms and conditions, spread over a period of three years, that go with this procurement.",3.7,0.3156
Hum Tum Shabana,23-09-2011,Hindi,Tusshar Kapoor,Minissha Lamba,,"Employed with Paradigm Entertainment and assigned to work under Company President Ravi Agarwal by their employer, Wadhwa, two Mumbai-based rival colleagues, Rishi Malhotra and Karthik Iyer, who both had hoped to secure Ravi's position, travel to Goa to participate in a beauty pageant 'Miss Glamorama'. Both get attracted to a nervous contestant, Shabana Raza, and do try to outwit each other to assist her in gaining confidence - but the winner turns out to be a much taller, seasoned, and determined Rhea Dixit. Crestfallen at her loss, Shabana returns home but the duo follow her there, and are told that she likes both of them but her life and marriage is not under her control.",4,0.4067
Blood Honour Bleeds,21-08-2011,Hindi,,,,"UN statistics say that there are more than 5000 women and girls killed by their own family members for the sake of their honor for reasons like westernizing, falling in love and getting married by their own choice to partners outside their castes and religions, engaging in homosexual acts and a lot more. They happen all over the world. Though there are approximate statistics of the lives lost there are no statistics of people who have spend their lives with the burden of guilt of killing their loved ones for the sake of their family honor.",0,0.3766
Utt Pataang,04-02-2011,Hindi,Vinay Pathak,Mahie Gill,,"Mumbai-based Ramvilas Sharma has just broken-up with Sanjana Mahadik, a former bar dancer, with whom he had a six month relationship. His private-detective friend, Nandan Pandey, attempts to counsel him over this break-up, and even encourages him to meet other women. Ramvilas does meet with a homeless woman, Koel Datta, befriends her, and even brings her to spend the night in his flat but will be interrupted when Sanjana will come to take her belongings back and will leave a bag full of cash. Everyone will find their respective lives turned upside when they will be 'interrogated' by a suave French-speaking crook, Lucky Sardana, after the bag goes missing.",5,0.3051
Soul of Sand,15-01-2011,Hindi,Dibyendu Bhattacharya,,,"Amid the epic landscape of the Mahabharata, the stage is set for an intimate yet eternal tussle between custom and commerce, tradition and modernity.",3,0.2343
The Desire: A Journey of a Woman,22-08-2011,Hindi,Yu Xia,Shilpa Shetty Kundra,Vishwa Mohan Bhatt,"Gautami is an Indian Odissi Dancer whose passion in life is dance. Jai Leang is a rising Chinese painter whose paintings are highly influenced by Chinese culture. Jai is drawn to Gautami because of her grace and charm. She pays no attention to him; she doesn't believe in marriage after her father dumped her mother for another woman. Gautami travel worldwide for her shows; it's a deliberate move on her part, and she and Jai lose contact. Gary organises an exhibition of Jai's paintings in India where his search for Gautami begins. He locates her in a monastery. He pleads to make a portrait of her. That night turns out to be fateful.",4,0.4269
Sahi Dhandhe Galat Bande,19-08-2011,Hindi,Anupam Kher,Tina Desai,,"Rajbir is sentenced to a year in jail for Assault while his friends, Sexy, Ambani, and Doctor, are not charged. After his discharge, he reports to their boss, Fauji, an ex-army officer, who, at one time was a bank security guard, was unsuccessful in looting it, ended up as a gangster, and now wants to be an MLA. Fauji is then hired by the personal assistant, Rawat, of the Chief Minister, Jaya Gulati, to disrupt the non-violent agitation led by Malik against the government's Land Acquisition legislation - that empowers it to acquire land at very low compensation from farmers and allow it to powerful and influential industrialists like Aggarwal - who has paid her a huge bribe. Rajbir and his crew find out that the village is their hometown and decide to support the activists. They are turned down as the group does not want their demands tarnished by the involvement of ex-convicts/goons.",4,0.4626
Mumbai Mast Kallander,14-01-2011,Hindi,,Shilpa Shukla,,"Born in Ballygunge, Kolkata, Megha Chatterjee now lives in Mumbai and hopes to make it big in Bollywood. She has a hair-stylist friend in Rhea who has recently rented 'Billy's Family Salon' in Lokhandwala Complex from Vikram Raheja and hopes to attract many clients. But her hopes are dashed when Vikram asks her to vacate the premise until she comes up with Rs.52 Lakhs. Then two Gorakhpur-born naive males, Ram and Shyam Yadav, come to her for a make-over and blurt out that they are going to abduct Vikram's son, Aditya, and hold him until his father pays a huge ransom. Rhea and Megha ponder over this, decide to kidnap Aditya on their own, and hold him until his father pays them 52 Lakhs. They find out that the kidnapping is supposed to take place at a Mythological theme party, and they make all due preparations - not realizing that Murphy's Law will soon prevail and everything will get out of control.",0,0.3357
Tripura,30-01-2011,Hindi,Denzil Smith,,Gaurav Issar,"After the death of their king Taraka at the hands of the devas, the asuras flee their kingdoms and spend years in hiding. Determined to provide a safe haven for them, the great asura architect Maya draws on his vast powers of sorcery to build three magnificent airborne cities, named Tripura, each to be ruled over by one of Taraka's three sons. Fuelling the asuric ambitions of the 3 young princes of Tripura, Brahma the Creator grants them a boon of indestructibility, as the cities can only be destroyed by the one and only Lord Shiva ,the Destroyer. Soon enough the asura kings begin craving greater and greater power. Unknown to Maya, they plan a secret invasion of Devlok, the kingdom of the devas. Now Indra, king of the devas, faces a formidable challenge -- defeating an enemy who is protected by the Gods themselves!",0,0.2735
Chaloo Movie,23-12-2011,Hindi,Rajpal Yadav,Divya Dutta,,"The police raid a theatre where movie tickets of a very successful film are being sold in black (illegally at a higher price). When Police Inspector Sher Khan interrogates Khoji, a man in his 20s, he claims that he is the director of the very film whose tickets he is selling in black. The cynical Sher Khan puts Khoji behind bars. Now Sher Khan receives two phone calls -- one from the Police Commissioner and another from the dreaded don ""WC"", both of whom support Khoji's detention. Who is Khoji? Is he really the film's director? Then why is he selling his film's tickets in black? What do the Police Commissioner and don ""WC"" want from Khoji? All this is revealed through a hilarious turn of events.",6.5,0.3418
Haat - The Weekly Bazaar,23-02-2011,Hindi,Yashpal Sharma,Divya Dutta,,"Accused of infidelity by her husband, a woman is given a humiliating punishment at the hands of the village elders.",1,0.2717
Gattu,14-11-2011,Hindi,Mohammad Samad,,,"In this town, the sky is full of kites, and all the kids are obsessed with kite-flying. There is a kite called KALI that rules the skies. No one knows who flies Kali. No one can defeat Kali. An illiterate street urchin takes up the challenge. With neither money nor education on his side, he sets out for his goal. Dreams aren't impossible when the desire is strong... Premiered internationally at The 62nd Berlin International Film Festival.",6.5,0.2511
M.L.A. Natha Singh,11-01-2011,Hindi,Rana Jung Bahadur,Sambhavna Seth,,"This Punjabi Movie, M.L.A. Natha Singh is a political satire using Punjab as a backdrop,it is a funny perspective on the political scenario in Punjab. It has old punjabi style and humor..... with melodious punjabi songs.",0,0.3273
Khushiyaan,14-10-2011,Hindi,Kulbhushan Kharbanda,Tisca Chopra,,"You could be the ""King of Bollywood"", ""The richest man of India"", or a ""Leader of the Techno world"". But if your heart is not in the right place with your relationships, do you think you can feel the 'complete Khushiyaan'?",7.5,0.1831
Cycle Kick,17-06-2011,Hindi,Nishan K. P. Nanaiah,Girija Oak,Sanjoy Chowdhury,"Ramu yearns to play football while his brother, Deva, wants a bicycle. The brothers are happy when they find an abandoned bicycle, but things start to go wrong when it is stolen from them.",7,0.1791
Loot,04-11-2011,Hindi,Mimoh Chakraborty,,,Four burglars end up stealing a vehicle from robbers as well as unknowingly breaking in the house of a notorious gangster.,4.8,0.3629
Tere Mere Phere,30-09-2011,Hindi,Vinay Pathak,Riya Sen,,"An irate groom-to-be abducts a recently married bickering couple and asks them to take him to his wedding: Tere Mere Phere is a story about a newly married couple, Pooja and Rahul, who have a perfect love affair and a perfect marriage and set out on a perfect dream honeymoon in a motor home, driving through the breath taking Himalayas … but then can life ever be perfect?! If “distance makes the heart grow fonder” then too much proximity should have the reverse effect! And it does ... As Pooja and Rahul get too close for comfort, the gilt of romance begins to rub off, a series of absurd fights follow and soon they get embroiled with a local Himachali small town guy ( Vinay Pathak) and his girl Muskaan, the “Pahadi Mirch” (Riya Sen).",9,0.182
Jaana Pehchana,16-09-2011,Hindi,Birbal,Ranjeeta Kaur,,"It's been 32 years since Lily died of cancer. Then Arun meets Lily's lookalike, who wants to publish his autobiography.",0,0.1623
I Am,29-04-2011,Hindi,Rahul Bose,Nandita Das,,"I Am is a 2011 Indian anthology film by Onir. It consists of four short films: ""Omar"", ""Afia"", ""Abhimanyu"", and ""Megha"". Each film shares the common theme of fear and each is also based on real life stories. The film was financed by donations from more than 400 different people around the world, many of whom donated through social networking sites like Facebook. There are four stories but the characters are interwoven with each story. ""Abhimanyu"" is based on child abuse, ""Omar"" on gay rights, ""Megha"" is about Kashmiri Pandits and ""Afia"" deals with sperm donation. I Am was released with subtitles in all regions as six different languages are spoken in the film: Hindi, English, Kannada, Marathi, Bengali and Kashmiri.",6.5,0.4296
4 Times Lucky,01-01-2011,Hindi,Ronit Roy,Mona Singh,,"A straight laced Gujarati boy forced by his parents to get married, and they see a ray of hope when he meets a girl, who is a feminist and hates men, four times.",0,0.1853
Phhir,12-08-2011,Hindi,Rajneesh Duggal,Adah Sharma,Raghav Sachar,A doctor's wife goes missing and enlists a psychic to help the police investigation.,2,0.2706
Bhindi Baazaar Inc,03-06-2011,Hindi,Kay Kay Menon,,,Power struggles ensue in a gang after the sudden death of their leader.,6.8,0.3235
Shakal Pe Mat Ja,18-11-2011,Hindi,Saurabh Shukla,Aamna Shariff,,"Delhi Airport's Chief Security Officer, Om Prakash, is told that his officers have apprehended four males on airport property, filming and taking photographs without authorization. The four suspects are Ankit Sharma, his school-going brother, Dhruv; Rohan Goverdhan Malhotra, and Bulai. The suspects ridicule them and mockingly ask the guards to let them go. A check of their belongings, including a video camera, shows pictures of prominent places, prompting Om Prakash to summon Vijay D. Chauhan, from the Anti-Terrorist Squad. The latter shows up, is initially skeptical, but after he overhears a rather incriminating conversation between Ankit and a woman named Prachi, is convinced that the four may be terrorists and interrogates them. The four steadfastly deny their involvement in any terrorist activity - but must face up to the situation when a fifth suspect, a woman named Diana, claims that they belong to her group - which has already made plans to blow up the airport today.",0,0.2312
